Topology,Number of Nodes,Algorithm,Latency (ms),Throughput (Mbps),Routing Overhead (packets),Network Utilization (%),Execution Time (s),Weights
star,70,Path Vector,1199.2800000000016,0.006670224119530399,9660,56.00000000000001,0.06414198875427246,real
star,80,Distance Vector,113.53015937500008,0.7999443358461914,158,73.57904,0.09504103660583496,real
star,80,Link State,113.53015937500008,0.7999443358461914,158,73.57904,0.012636899948120117,real
star,80,Path Vector,1149.6724999999983,0.006958019225876859,12640,64.0,0.09486889839172363,real
star,90,Distance Vector,80.80079259259257,0.7999216806037148,178,58.83024,0.14184880256652832,real
star,90,Link State,80.80079259259257,0.7999216806037148,178,58.83024,0.017474651336669922,real
star,90,Path Vector,817.0866666666643,0.009789924535998404,16020,72.0,0.14157891273498535,real
star,100,Distance Vector,116.67466800000001,0.7999456988389825,198,94.28256,0.19671177864074707,real
star,100,Link State,116.67466800000001,0.7999456988389825,198,94.28256,0.02324676513671875,real
star,100,Path Vector,1178.532,0.006787645128337479,19800,80.0,0.26648998260498047,real
star,110,Distance Vector,104.07247933884295,0.7999390680879586,218,92.424,0.25443100929260254,real
star,110,Link State,104.07247933884295,0.7999390680879586,218,92.424,0.02879786491394043,real
star,110,Path Vector,1050.2727272727298,0.007616489006290612,23980,88.0,0.2532060146331787,real
star,120,Distance Vector,105.09947777777776,0.7999396173248049,238,101.74336,0.3231842517852783,real
star,120,Link State,105.09947777777776,0.7999396173248049,238,101.74336,0.03606414794921875,real
star,120,Path Vector,1059.8266666666661,0.0075478344005133376,28560,96.0,0.32570695877075195,real
star,130,Distance Vector,112.14496686390531,0.7999433740105883,258,117.53488,0.40755391120910645,real
star,130,Link State,112.14496686390531,0.7999433740105883,258,117.53488,0.04363393783569336,real
star,130,Path Vector,1130.143076923077,0.007078248677932984,33540,104.0,0.40549397468566895,real
star,140,Distance Vector,89.72974795918371,0.7999291904476754,278,101.22032,0.4989020824432373,real
star,140,Link State,89.72974795918371,0.7999291904476754,278,101.22032,0.053442955017089844,real
star,140,Path Vector,903.7528571428594,0.008851194041882069,38920,112.00000000000001,0.574998140335083,real
star,150,Distance Vector,131.08635911111108,0.7999515056485803,298,158.35936,0.6296770572662354,real
star,150,Link State,131.08635911111108,0.7999515056485803,298,158.35936,0.06445789337158203,real
star,150,Path Vector,1319.6613333333312,0.006061793927294834,44700,120.0,0.6294460296630859,real
star,160,Distance Vector,103.79544843750004,0.7999387303296798,318,133.69376,0.7726798057556152,real
star,160,Link State,103.79544843750004,0.7999387303296798,318,133.69376,0.07691717147827148,real
star,160,Path Vector,1044.4824999999983,0.007658708789564974,50880,128.0,0.759864091873169,real
star,170,Distance Vector,78.75353217993074,0.7999192199978119,338,107.73856,0.915632963180542,real
star,170,Link State,78.75353217993074,0.7999192199978119,338,107.73856,0.08985495567321777,real
star,170,Path Vector,792.1952941176511,0.010097500274711527,57460,136.0,1.0393800735473633,real
star,180,Distance Vector,109.18966851851853,0.7999417162735838,358,158.11152,1.1050660610198975,real
star,180,Link State,109.18966851851853,0.7999417162735838,358,158.11152,0.10670900344848633,real
star,180,Path Vector,1097.996666666671,0.007285465799291289,64440,144.0,1.0866827964782715,real
star,190,Distance Vector,96.34926814404432,0.7999339300636543,378,147.22576,1.2907130718231201,real
star,190,Link State,96.34926814404432,0.7999339300636543,378,147.22576,0.12325382232666016,real
star,190,Path Vector,968.5905263157889,0.00825874204145222,71820,152.0,1.29020094871521,real
star,200,Distance Vector,122.93294650000013,0.7999482027570496,398,197.68112,1.4952588081359863,real
star,200,Link State,122.93294650000013,0.7999482027570496,398,197.68112,0.14639997482299805,real
star,200,Path Vector,1235.5070000000048,0.006474655366234669,79600,160.0,1.509592056274414,real
mesh,10,Distance Vector,57.4354,0.7998997259873337,90,1.0210737777777779,0.0008909702301025391,real
mesh,10,Link State,57.4354,0.7998997259873337,90,1.0210737777777779,0.00043702125549316406,real
mesh,10,Path Vector,638.171111111111,0.012534251583319701,900,1.6,0.0014121532440185547,real
mesh,20,Distance Vector,50.53695,0.7998797100775447,380,0.8511486315789474,0.01085209846496582,real
mesh,20,Link State,50.53695,0.7998797100775447,380,0.8511486315789474,0.0015370845794677734,real
mesh,20,Path Vector,531.967894736842,0.015036240306818426,7600,1.6,0.011071920394897461,real
mesh,30,Distance Vector,49.055777777777784,0.7998739049341047,870,0.8119577011494253,0.05282306671142578,real
mesh,30,Link State,49.055777777777784,0.7998739049341047,870,0.8119577011494253,0.0049800872802734375,real
mesh,30,Path Vector,507.4735632183906,0.01576188323705603,26100,1.6,0.053182125091552734,real
mesh,40,Distance Vector,46.693137500000006,0.799866383838656,1560,0.766246358974359,0.17090678215026855,real
mesh,40,Link State,46.693137500000006,0.799866383838656,1560,0.766246358974359,0.012392997741699219,real
mesh,40,Path Vector,478.90397435897427,0.016702020168224713,62400,1.6,0.16854286193847656,real
mesh,50,Distance Vector,51.226807999999984,0.7998775828419876,2450,0.8363560489795918,0.402982234954834,real
mesh,50,Link State,51.226807999999984,0.7998775828419876,2450,0.8363560489795918,0.02228403091430664,real
mesh,50,Path Vector,522.722530612245,0.015302144751731316,122500,1.6,0.4042928218841553,real
mesh,60,Distance Vector,53.6583388888889,0.7998827319116683,3540,0.8730848361581921,0.8514628410339355,real
mesh,60,Link State,53.6583388888889,0.7998827319116683,3540,0.8730848361581921,0.039134979248046875,real
mesh,60,Path Vector,545.6780225988699,0.014658511041036833,212400,1.6,0.8376131057739258,real
mesh,70,Distance Vector,51.307522448979604,0.7998770628227585,4830,0.8328177556935817,1.5385732650756836,real
mesh,70,Link State,51.307522448979604,0.7998770628227585,4830,0.8328177556935817,0.06252193450927734,real
mesh,70,Path Vector,520.5110973084863,0.015367147155148923,338100,1.6,1.5255937576293945,real
mesh,80,Distance Vector,53.04139687499998,0.7998808655274915,6320,0.859404911392405,2.6081111431121826,real
mesh,80,Link State,53.04139687499998,0.7998808655274915,6320,0.859404911392405,0.10063004493713379,real
mesh,80,Path Vector,537.1280696202535,0.014891809063209136,505600,1.6,2.687688112258911,real
mesh,90,Distance Vector,52.006360493827145,0.7998783239927449,8010,0.8414512259675406,4.385366201400757,real
mesh,90,Link State,52.006360493827145,0.7998783239927449,8010,0.8414512259675406,0.1297609806060791,real
mesh,90,Path Vector,525.9070162297148,0.015209500906208926,720900,1.6,4.252218723297119,real
mesh,100,Distance Vector,53.24464600000001,0.7998810198178986,9900,0.8605195313131313,6.3424482345581055,real
mesh,100,Link State,53.24464600000001,0.7998810198178986,9900,0.8605195313131313,0.17837119102478027,real
mesh,100,Path Vector,537.8247070707095,0.014872522762565076,990000,1.6,6.318313837051392,real
mesh,110,Distance Vector,52.502319008264465,0.7998792270341393,11990,0.8477438665554629,9.389147996902466,real
mesh,110,Link State,52.502319008264465,0.7998792270341393,11990,0.8477438665554629,0.24489378929138184,real
mesh,110,Path Vector,529.8399165971684,0.01509662073350893,1318900,1.6,9.483032703399658,real
mesh,120,Distance Vector,53.233456944444455,0.799880794497793,14280,0.8588927507002801,13.280921936035156,real
mesh,120,Link State,53.233456944444455,0.799880794497793,14280,0.8588927507002801,0.30829691886901855,real
mesh,120,Path Vector,536.8079691876802,0.014900687776826656,1713600,1.6,13.328255891799927,real
mesh,130,Distance Vector,51.178797633136114,0.7998759293966619,16770,0.8252085199761479,18.179358959197998,real
mesh,130,Link State,51.178797633136114,0.7998759293966619,16770,0.8252085199761479,0.3900778293609619,real
mesh,130,Path Vector,515.7553249850939,0.015508825418715393,2180100,1.6,18.816497802734375,real
mesh,140,Distance Vector,55.058023469387756,0.7998846059347187,19460,0.8872659897225077,24.488951921463013,real
mesh,140,Link State,55.058023469387756,0.7998846059347187,19460,0.8872659897225077,0.49356889724731445,real
mesh,140,Path Vector,554.5412435765764,0.014424258162941779,2724400,1.6,24.14386296272278,real
mesh,150,Distance Vector,50.61669866666668,0.799874422165521,22350,0.8153025288590604,32.274046897888184,real
mesh,150,Link State,50.61669866666668,0.799874422165521,22350,0.8153025288590604,0.6323962211608887,real
mesh,150,Path Vector,509.56408053691865,0.015697229312606115,3352500,1.6,33.49813914299011,real
mesh,160,Distance Vector,51.68717343749998,0.7998769709872829,25440,0.832196,44.534538984298706,real
mesh,160,Link State,51.68717343749998,0.7998769709872829,25440,0.832196,0.9036872386932373,real
mesh,160,Path Vector,520.1225000000155,0.015378626592529317,4070400,1.6,45.716119050979614,real
mesh,170,Distance Vector,54.31091349480965,0.7998828702924589,28730,0.8741164775495998,60.73275399208069,real
mesh,170,Link State,54.31091349480965,0.7998828702924589,28730,0.8741164775495998,1.0590760707855225,real
mesh,170,Path Vector,546.3227984685109,0.014641213446240225,4884100,1.6,60.01615309715271,real
mesh,180,Distance Vector,52.52041481481484,0.7998788379613182,32220,0.8450211992551211,80.86335587501526,real
mesh,180,Link State,52.52041481481484,0.7998788379613182,32220,0.8450211992551211,1.247136116027832,real
mesh,180,Path Vector,528.1382495344635,0.015145254839360802,5799600,1.6,84.40237092971802,real
mesh,190,Distance Vector,51.852467036011106,0.7998772413493334,35910,0.8340290994152046,94.54553604125977,real
mesh,190,Link State,51.852467036011106,0.7998772413493334,35910,0.8340290994152046,1.5227940082550049,real
mesh,190,Path Vector,521.2681871345205,0.015344831338094701,6822900,1.6,87.99008893966675,real
mesh,200,Distance Vector,53.957878000000015,0.7998819994234413,39800,0.8676643698492462,110.45102119445801,real
mesh,200,Link State,53.957878000000015,0.7998819994234413,39800,0.8676643698492462,1.6724951267242432,real
mesh,200,Path Vector,542.2902311557984,0.014750072073374051,7960000,1.6,115.68229079246521,real
ring,10,Distance Vector,140.28220000000002,0.7999589420155764,20,11.222576,0.002454042434692383,real
ring,10,Link State,140.28220000000002,0.7999589420155764,20,11.222576,0.00151824951171875,real
ring,10,Path Vector,1558.691111111111,0.005132248052953395,200,7.199999999999999,0.0031790733337402344,real
ring,20,Distance Vector,246.61169999999998,0.7999753466172365,40,39.457872,0.001730203628540039,real
ring,20,Link State,246.61169999999998,0.7999753466172365,40,39.457872,0.0004429817199707031,real
ring,20,Path Vector,2595.9126315789485,0.0030816728455558863,800,15.2,0.0019316673278808594,real
ring,30,Distance Vector,424.36731111111123,0.7999854217001022,60,101.84815466666667,0.005750894546508789,real
ring,30,Link State,424.36731111111123,0.7999854217001022,60,101.84815466666667,0.0010182857513427734,real
ring,30,Path Vector,4390.006666666663,0.0018222874871111105,1800,23.200000000000003,0.006123065948486328,real
ring,40,Distance Vector,544.4839499999998,0.7999885397712645,80,174.234864,0.013633966445922852,real
ring,40,Link State,544.4839499999998,0.7999885397712645,80,174.234864,0.0020079612731933594,real
ring,40,Path Vector,5584.450769230763,0.0014325285920310101,3200,31.2,0.014220952987670898,real
ring,50,Distance Vector,758.5674560000002,0.7999917318688987,100,303.4269824,0.02460026741027832,real
ring,50,Link State,758.5674560000002,0.7999917318688987,100,303.4269824,0.0033152103424072266,real
ring,50,Path Vector,7740.484244897962,0.0010335163880686186,5000,39.2,0.026491880416870117,real
ring,60,Distance Vector,772.6508055555557,0.7999918549631816,120,370.87238666666667,0.043617963790893555,real
ring,60,Link State,772.6508055555557,0.7999918549631816,120,370.87238666666667,0.005250215530395508,real
ring,60,Path Vector,7857.46581920901,0.0010181296023044127,7200,47.199999999999996,0.046283721923828125,real
ring,70,Distance Vector,873.1240244897958,0.7999927747785209,140,488.9494537142857,0.06846308708190918,real
ring,70,Link State,873.1240244897958,0.7999927747785209,140,488.9494537142857,0.007921934127807617,real
ring,70,Path Vector,8857.779958592131,0.0009031526844404395,9800,55.2,0.07326316833496094,real
ring,80,Distance Vector,996.0917250000001,0.7999936552531057,160,637.498704,0.10099506378173828,real
ring,80,Link State,996.0917250000001,0.7999936552531057,160,637.498704,0.01181793212890625,real
ring,80,Path Vector,10087.004810126586,0.0007930933615199363,12800,63.2,0.10733389854431152,real
ring,90,Distance Vector,1086.128743209877,0.7999941730270632,180,782.0126951111112,0.14462900161743164,real
ring,90,Link State,1086.128743209877,0.7999941730270632,180,782.0126951111112,0.01640796661376953,real
ring,90,Path Vector,10983.324369538086,0.0007283716169266776,16200,71.2,0.15293097496032715,real
